paper_id,keyword_id
WOS:001472186200002,magnetoelectric dipole
WOS:001500682400008,heteroatom doping
WOS:001500682400008,high-rate capability
WOS:001500682400008,microwave hydrothermal method
WOS:001500682400008,niobium oxyphosphate
WOS:001500682400008,sodium-ion battery
WOS:001458943400001,dual-channel supply chain
WOS:001458943400001,blockchain adoption
WOS:001458943400001,privacy concerns
WOS:001458943400001,game theory
WOS:001454446900001,tang dynasty ladies' costume
WOS:001454446900001,ramming & washing silk painting
WOS:001454446900001,digital restoration
WOS:001454446900001,costume culture
WOS:001454446900001,ai and 3d
WOS:001413981900001,restorative environment
WOS:001413981900001,architectural environment
WOS:001413981900001,dynamic stimuli
WOS:001413981900001,vr eye-tracking
WOS:001413981900001,campus design
WOS:001706337700269,dysarthria detection
WOS:001706337700269,deep learning
WOS:001706337700269,multiple instance learning
WOS:001706337700155,object detection
WOS:001706337700155,multi-scale features
WOS:001706337700155,feature pyramid network
WOS:001706337700155,feature fusion
WOS:001361815800001,strain-hardening alkali-activated composites
WOS:001361815800001,(h-shaac)
WOS:001361815800001,temperatures
WOS:001361815800001,hybrid fibers
WOS:001361815800001,in-situ tensile test
WOS:001361815800001,tensile constitutive model
WOS:001329028800001,temperature sensors
WOS:001329028800001,temperature measurement
WOS:001329028800001,sensors
WOS:001329028800001,heating systems
WOS:001329028800001,gases
WOS:001329028800001,resistance heating
WOS:001329028800001,micromechanical devices
WOS:001329028800001,gas detectors
WOS:001329028800001,sensor arrays
WOS:001329028800001,electrodes
WOS:001329028800001,gas identification
WOS:001329028800001,microelectromechanical system (mems) sensor
WOS:001222269300001,anti-resonant fiber
WOS:001222269300001,verdet constant
WOS:001222269300001,faraday effect
WOS:001222269300001,optical fiber
WOS:001447757300001,high-entropy alloys
WOS:001447757300001,microstructure
WOS:001447757300001,mechanical properties
WOS:001447757300001,wear resistance
WOS:001139517000001,core-shell particles
WOS:001139517000001,multiple-field-effect
WOS:001139517000001,electrorheological polishing
WOS:001139517000001,magnetorheological polishing
WOS:001139517000001,photocatalysis
WOS:001082444100001,annular pulsating heat pipe
WOS:001082444100001,response surface method
WOS:001082444100001,temperature oscillation curves
WOS:001082444100001,factor significance and interaction
WOS:001056037400001,transparent
WOS:001056037400001,superhydrophobic
WOS:001056037400001,roughness
WOS:001056037400001,surfaces
WOS:001056037400001,durability
WOS:001056749500001,polycrystalline diamond compact
WOS:001056749500001,hpht process
WOS:001056749500001,residual stress
WOS:001056749500001,finite element analysis
WOS:001056749500001,micromechanical simulation
WOS:000996560200006,unmanned aerial vehicles (uav) communication
WOS:000996560200006,deep reinforcement learning (drl)
WOS:000996560200006,mobile edge computing (mec)
WOS:000996560200006,trajectory optimization
WOS:000996560200006,scheduling policy
WOS:000933901400013,6g network
WOS:000933901400013,data storage
WOS:000933901400013,all bit-line structure
WOS:000933901400013,odd-even bit-line structure
WOS:000933901400013,bit remapping
WOS:000792192600001,electric field control
WOS:000792192600001,liquid crystal
WOS:000792192600001,optical lens
WOS:000792192600001,gradient index
WOS:000730859500001,dual cross-linked hydrogel
WOS:000730859500001,hydrophobic association
WOS:000730859500001,ionic coordination
WOS:000730859500001,self-adhesive
WOS:000730859500001,self-healing
WOS:000681758300001,multi-innovation identification theory
WOS:000681758300001,multilinear systems
WOS:000681758300001,parameter estimation
WOS:000681758300001,recursive identification
WOS:000681758300001,tensor decomposition
WOS:000607446100001,cylindrical dielectric waveguides
WOS:000607446100001,eigenvalues
WOS:000607446100001,galerkin method
WOS:000607446100001,inhomogeneous medium
WOS:000607446100001,semianalytical method
WOS:000839506000031,transformation of tacit knowledge
WOS:000839506000031,users' technical knowledge
WOS:000839506000031,observation
WOS:000839506000031,assistive design
WOS:000803050400008,d2d
WOS:000803050400008,distributed training
WOS:000803050400008,approximation algorithm
WOS:000803050400008,weighted set covering
WOS:000589362900001,activity recognition
WOS:000589362900001,multi-modal
WOS:000589362900001,empirical mode decomposition
WOS:000589362900001,random forest
WOS:000589362900001,electroencephalograms
WOS:000589362900001,image sequences
WOS:000589362900001,motion signals
WOS:000534495600010,layered double hydroxides
WOS:000534495600010,cold spray
WOS:000534495600010,graphene
WOS:000534495600010,corrosion resistance
WOS:000534495600010,magnesium alloys
WOS:000560680700007,enhanced heat transfer
WOS:000560680700007,micro-channel heat sink
WOS:000560680700007,copper foam
WOS:000560680700007,heat dissipation
WOS:000560680700007,forced convection
WOS:000527413100020,energy harvesting
WOS:000527413100020,fractional calculus
WOS:000527413100020,gaussian noise
WOS:000489176800072,image chaotic encryption
WOS:000489176800072,cryptography
WOS:000489176800072,latin cube
WOS:000489176800072,bit cube
WOS:000489176800072,chosen plaintext attack
WOS:000474682200050,hybrid investment motivations
WOS:000474682200050,heavy-tailed distribution
WOS:000474682200050,merger and acquisition
WOS:000474682200050,time interval
WOS:000474682200050,empirical mode decomposition (emd)
WOS:000483732700025,finite-time synchronization
WOS:000483732700025,markovian jumping
WOS:000483732700025,impulsive effects
WOS:000483732700025,non-identical node
WOS:000483732700025,complex networks
WOS:000465616800001,electric vehicle
WOS:000465616800001,rapid charging
WOS:000465616800001,charging navigation
WOS:000465616800001,internet of things
WOS:000487829500001,dielectric barrier discharge (dbd)
WOS:000487829500001,model
WOS:000487829500001,series resonant inverters
WOS:000487829500001,design methodology
WOS:000467282900175,simulated annealing algorithm
WOS:000467282900175,machining path planning
WOS:000467282900175,grinding manipulators
WOS:000467282900175,time-optimal
WOS:000468226300091,product-service systems
WOS:000468226300091,bloodmobile
WOS:000468226300091,function activity interaction
WOS:000426972400160,hyperspectral image classification
WOS:000426972400160,extreme learning machine (elm)
WOS:000426972400160,loopy belief propagation (lbp)
WOS:000399337200047,absolute encoder
WOS:000399337200047,image acquisition system
WOS:000399337200047,linear ccd image sensor
WOS:000399337200047,precision measurement
WOS:000381007605099,multiple arms
WOS:000381007605099,input hysteresis
WOS:000381007605099,adaptive fuzzy control
WOS:000365117600123,smart card
WOS:000365117600123,impersonation attack
WOS:000365117600123,anonymity
WOS:000365117600123,clock synchronization
WOS:000209672800007,charging
WOS:000209672800007,coalition game
WOS:000209672800007,discharging
WOS:000209672800007,plug-in hybrid electric vehicle (phev)
WOS:000209672800007,vehicle-to-grid (v2g)
WOS:000348897600045,opportunistic network
WOS:000348897600045,community model
WOS:000348897600045,floyd
WOS:000366482805080,stochastic system
WOS:000366482805080,time-delay
WOS:000366482805080,mean-square exponential stability
WOS:000366482805080,impulsive control
WOS:000366482805080,razumikhin-type technique
WOS:000335080200049,t-s fuzzy model
WOS:000335080200049,descriptor systems
WOS:000335080200049,admissible conditions
WOS:000335080200049,non-pdc
WOS:000318818700181,wireless sensor network
WOS:000318818700181,leach protocol
WOS:000318818700181,energy consumption balance
WOS:000318818700181,genetic algorithm
WOS:000318818700181,ant colony algorithm
WOS:000305358100057,short-term load forecasting
WOS:000305358100057,combining forecasting
WOS:000305358100057,data mining
WOS:000305358100057,enn
WOS:000305358100057,abnormal days
WOS:000288692700072,carbon nanotube
WOS:000288692700072,nanofluid
WOS:000288692700072,solidification
WOS:000288692700072,surfactant
WOS:000288692700072,temperature
WOS:000302753600043,particle filter
WOS:000302753600043,fastslam
WOS:000302753600043,genetic algorithms
WOS:000279864701351,injection molding
WOS:000279864701351,complicated model
WOS:000279864701351,ug moldwizard
WOS:000279864701351,mold design
WOS:000397238400018,heuristic search
WOS:000397238400018,optimization
WOS:000397238400018,election campaign algorithm
WOS:000274047201604,fuzzy adaptive
WOS:000274047201604,lyapunov functions
WOS:000274047201604,nonlinear control
WOS:000274047201604,stability
WOS:000235358400042,reverse engineering
WOS:000235358400042,digitize
WOS:000235358400042,scanning system
WOS:000235358400042,liquid
WOS:000235358400042,section profile
WOS:001738543000001,deep learning
WOS:001738543000001,time series forecasting
WOS:001738543000001,game theory
WOS:001738543000001,hypernetworks
WOS:001738543000001,market microstructure
WOS:001738543000001,non-stationarity
WOS:001419453700001,aerial photograph
WOS:001419453700001,landing sign
WOS:001419453700001,yolov8
WOS:001419453700001,lightweight
WOS:001419453700001,bidirectional characteristic pyramid
WOS:001419453700001,bifpn structure
WOS:001734831100211,pixel antenna
WOS:001734831100211,initial structure
WOS:001734831100211,degress of freedom
WOS:001569085900021,transformers
WOS:001569085900021,cross-attention
WOS:001569085900021,medical image segmentation
WOS:001569085900021,unet
WOS:001534819100013,human-robot interaction
WOS:001534819100013,user experience
WOS:001534819100013,ambiguity
WOS:001534819100013,speculative design
WOS:001534819100013,uncanny valley
WOS:001383285700001,video denoising
WOS:001383285700001,invertible network
WOS:001383285700001,recurrent attention
WOS:001383285700001,temporally-aware learning
WOS:001383285700001,noise-informed guidance
WOS:001364863400001,wave energy
WOS:001364863400001,ocean current energy
WOS:001364863400001,power generation equipment
WOS:001364863400001,oscillating float
WOS:001364863400001,hydraulic system
WOS:001319189500001,camassa-holm type equations
WOS:001319189500001,blow-up criteria
WOS:001319189500001,strong solutions
WOS:001311297900001,intelligent reflecting surface
WOS:001311297900001,stackelberg game
WOS:001311297900001,wireless-powered communication network
WOS:001311297900001,time allocation
WOS:001311297900001,transmit power allocation
WOS:001311498500001,smart classrooms
WOS:001311498500001,educational technology
WOS:001311498500001,sensors
WOS:001311498500001,artificial intelligence
WOS:001311498500001,machine learning
WOS:001255268800001,pemfc
WOS:001255268800001,flow field design
WOS:001255268800001,oxygen transport
WOS:001255268800001,secondary flow
WOS:001255268800001,mass transfer evaluation criteria
WOS:001290434601122,non-autoregressive decoder
WOS:001290434601122,contrastive learning
WOS:001290434601122,multi-label emotion classification
WOS:001290434601122,fusion strategy
WOS:001051230400001,electrodeposition
WOS:001051230400001,co-ws2
WOS:001051230400001,wear
WOS:001051230400001,corrosion
WOS:001051230400001,fouling
WOS:001034282600001,cross-linked fiber
WOS:001034282600001,separator
WOS:001034282600001,lithium-ion battery
WOS:001034282600001,safety
WOS:001034282600001,membrane
WOS:000984795600002,multivariate two dimensional singular spectrum analysis
WOS:000984795600002,correlation coefficient based component selection method
WOS:000984795600002,multi-view images
WOS:000984795600002,object classification
WOS:000984795600002,histogram of oriented gradient
WOS:000984795600002,support vector machine
WOS:000947056000001,furan-based diamine
WOS:000947056000001,boc-glycine
WOS:000947056000001,bio-based polyimide
WOS:000947056000001,synthesis
WOS:000900633400004,3d parabolic-ellipticequations
WOS:000900633400004,local well-posedness
WOS:000900633400004,regularity criterion
WOS:000900633400004,global-in-time existence
WOS:000900633400004,critical besov spaces
WOS:000799610000005,single channel electroencephalograms
WOS:000799610000005,ensemble empirical mode decomposition
WOS:000799610000005,tunable q factor wavelet transform
WOS:000799610000005,energy
WOS:000799610000005,bagging
WOS:000799610000005,sleep stage classification
WOS:000773483900002,safety
WOS:000773483900002,cellulose acetate
WOS:000773483900002,carboxylated polyimide
WOS:000773483900002,hydrogen bond
WOS:000773483900002,separator
WOS:000760410000003,integrative carbon network
WOS:000760410000003,surface regulation
WOS:000760410000003,plasma-enhanced
WOS:000760410000003,long-cycle capability
WOS:000760410000003,sodium-ion storage
WOS:000772782500003,interface-free and integrative
WOS:000772782500003,graphitic carbon network film
WOS:000772782500003,defective and doped
WOS:000772782500003,voltage-stable
WOS:000772782500003,long-life
WOS:000772782500003,potassium ion storage
WOS:000893634400021,2-d positional attention
WOS:000893634400021,aerial images
WOS:000893634400021,semantic segmentation
WOS:000893634400021,transformer
WOS:000692497000001,amorphous alloy
WOS:000692497000001,phase decomposition
WOS:000692497000001,magnetism
WOS:000692497000001,spin glass
WOS:000696502100004,thulium oxide
WOS:000696502100004,transparent ceramic
WOS:000696502100004,transmittance
WOS:000696502100004,sintering additive
WOS:000696502100004,zirconia
WOS:000687909400002,fuzzy c mean algorithm
WOS:000687909400002,data imputation
WOS:000687909400002,conditional generative adversarial network
WOS:000614154600100,hierarchical
WOS:000614154600100,core-shell
WOS:000614154600100,n doped carbon
WOS:000614154600100,mn3o4
WOS:000614154600100,li-s batteries
WOS:000637931900001,single-crystal sic
WOS:000637931900001,uv photocatalysis
WOS:000637931900001,fenton reaction
WOS:000637931900001,hydroxyl radical
WOS:000637931900001,cmp
WOS:000540455700009,supercapacitors
WOS:000540455700009,metal-organic frameworks
WOS:000540455700009,coordination polymers
WOS:000540455700009,"n, p and o codoped"
WOS:000540455700009,co-based mof
WOS:000470946200009,network systems
WOS:000470946200009,consensus
WOS:000470946200009,sampled-data control
WOS:000470946200009,time-varying delay
WOS:000555467203022,constraint-handling technique
WOS:000555467203022,multi-objective optimization
WOS:000555467203022,weighted sum approach
WOS:000555467203022,multiobjective optimization
WOS:000431470000023,orthogonal signal generation
WOS:000431470000023,instantaneous current control scheme
WOS:000431470000023,single-phase converters
WOS:000431470000023,frequency variations
WOS:000424854900007,industrial energy efficiency
WOS:000424854900007,influencing factors
WOS:000424854900007,dea-rs-fann method
WOS:000436353500118,data quality
WOS:000436353500118,deep learning
WOS:000436353500118,convolution neural network
WOS:000436353500118,image preprocessing
WOS:000436353500118,furniture image search
WOS:000425928100076,scara robot
WOS:000425928100076,visual servoing
WOS:000425928100076,direct-drive
WOS:000425928100076,wafer&ceramic-substrate handling
WOS:000425928100111,heave compensation winch
WOS:000425928100111,co-simulation
WOS:000425928100111,virtual propotype
WOS:000368406500020,distributed video coding
WOS:000368406500020,complexity of the encoder and decoder
WOS:000368406500020,motion estimation
WOS:000368406500020,balanced video coding
WOS:000371525200048,integrated innovative design
WOS:000371525200048,"""t"" style design knowledge"
WOS:000371525200048,compound direct product
WOS:000381007607138,wireless sensor networks
WOS:000381007607138,quality-of-service routing
WOS:000381007607138,quantum-inspired genetic algorithm
WOS:000375232903100,networked control system
WOS:000375232903100,packetized
WOS:000375232903100,takagi-sugeno fuzzy model
WOS:000375232903100,delay-distribution approach
WOS:000348897600076,control flow tansformations
WOS:000348897600076,javascript code
WOS:000348897600076,opaque predicates
WOS:000348897600076,control-flow flattening
WOS:000349617700353,user research
WOS:000349617700353,user observation
WOS:000349617700353,information
WOS:000349617700353,visualization
WOS:000315931700027,long afterglow
WOS:000315931700027,thermoluminescence
WOS:000315931700027,trap energy level
WOS:000315931700027,electron transfer
WOS:000328999700012,solar cell
WOS:000328999700012,optimum gradient
WOS:000328999700012,mppt
WOS:000328999700012,photovoltaic power generation
WOS:000351608200084,virtual knee arthroscopy surgery
WOS:000351608200084,data acquisition card
WOS:000351608200084,eon
WOS:000351608200084,real-time interaction
WOS:000393905903120,delay-dependent
WOS:000393905903120,nonlinear system
WOS:000393905903120,ts fuzzy model
WOS:000393905903120,fuzzy impulsive control
WOS:000393905903120,exponential stabilization
WOS:000291897500039,electro-magneto-rheological effect
WOS:000291897500039,three dimensional microstructure
WOS:000291897500039,tiny-grinding wheel
WOS:000291897500039,material removal
WOS:000271835200023,piecewise-linear sprott system
WOS:000271835200023,shilnikov theorem
WOS:000271835200023,heteroclinic orbit
WOS:000271835200023,circuit experiment
WOS:000268994000077,coordinate submersible
WOS:000268994000077,station-keeping
WOS:000268994000077,fuzzy control
WOS:000268994000077,heave compensation
WOS:000276842100053,ic wafer
WOS:000276842100053,hough transform
WOS:000276842100053,shape feature
WOS:000276842100053,line detection
WOS:000276842100053,round detection
WOS:000257595600015,periodic solutions
WOS:000257595600015,neutral rayleigh equation
WOS:000257595600015,deviating argument
WOS:000257595600015,p-laplacian
WOS:000257595600015,topological degree
WOS:000263554801288,optimal estimation
WOS:000263554801288,delays
WOS:000263554801288,kalman filtering
WOS:000263554801288,krein space
WOS:000263554801288,re-organized innovation
WOS:000263592500042,des
WOS:000263592500042,encryption
WOS:000263592500042,coprocessor
WOS:000263592500042,low-power
WOS:000263592500042,asynchronous
WOS:000251914900024,automated storage/retrieval system
WOS:000251914900024,storage mode
WOS:000251914900024,optimization of storage locations
WOS:000251914900024,polychromatic set
WOS:000250405600146,wfms
WOS:000250405600146,cscw
WOS:000250405600146,knowledge library
WOS:000250405600146,xpdl
WOS:000250405600146,cooperative work method
WOS:000245349600076,polishing
WOS:000245349600076,acoustic cavitation
WOS:000245349600076,dissipative particle dynamics
WOS:000245349600076,micro-jet
WOS:000189126000024,multisensor integration
WOS:000189126000024,data fusion
WOS:000189126000024,fuzzy neural networks
WOS:001438517100001,normal incidence
WOS:001438517100001,bifunctional trapezoidal reflective splitter
WOS:001438517100001,terahertz band
WOS:001106375400001,laser-induced forward transfer
WOS:001106375400001,spatial light modulator
WOS:001106375400001,light phase modulation
WOS:001106375400001,high-speed camera
WOS:001106375400001,microcircuit
WOS:000876713100001,topological transistor
WOS:000876713100001,quantum tunneling
WOS:000876713100001,anomalous hall effects
WOS:000876713100001,graphene
WOS:000716875900001,multiwalled carbon nanotubes
WOS:000716875900001,electrospinning
WOS:000716875900001,flexible fiber membrane
WOS:000716875900001,thermal conductivity
WOS:000921007200001,extraction
WOS:000921007200001,separation
WOS:000921007200001,levulinic acid
WOS:000921007200001,deep eutectic solvents
WOS:000921007200001,hydrophobic
WOS:000921007200001,aqueous solution
WOS:000812629600001,circular polarization
WOS:000812629600001,helical antennas
WOS:000812629600001,normal-mode helix
WOS:000812629600001,yagi array
WOS:001000552100417,optical waveguide
WOS:001000552100417,mode switch
WOS:001000552100417,directional couplers
WOS:001000552100417,integrated devices
WOS:001559335500006,high-entropy oxides
WOS:001559335500006,memristors
WOS:001559335500006,neuromorphic computing
WOS:001559335500006,configurational entropy
WOS:001559335500006,resistive switching
WOS:001323361500001,high-entropy materials
WOS:001323361500001,functional properties
WOS:001323361500001,potential applications
WOS:001323361500001,theoretical design
WOS:001323361500001,synthesismethods
WOS:001200227600019,asymmetric
WOS:001200227600019,circularly polarized
WOS:001200227600019,wideband
WOS:001200227600019,y-shaped arms
WOS:000853078400002,perylene
WOS:000853078400002,photophysical properties
WOS:000853078400002,fluorescent probe
WOS:000853078400002,thiols
WOS:000853078400002,bioimaging
WOS:001542118000004,inkjet printing
WOS:001542118000004,flexible display
WOS:001542118000004,cspbbr3 qds
WOS:001542118000004,coffee ring effect
WOS:001078725500001,infrared thermal image denoising
WOS:001078725500001,symmetric multi-scale encoder-decoder
WOS:001078725500001,gaussian-poisson-stripe noise
WOS:001271750200028,super-resolution
WOS:001271750200028,double-end attention
WOS:001271750200028,generative adversarial network
WOS:001271750200028,transformer
WOS:001271750200028,edge loss
WOS:000277881600007,polyaspartate
WOS:000277881600007,dodecane phenol polyoxyethylene ether
WOS:000277881600007,inhibition and antifog
WOS:000277881600007,a3 carbon steel
WOS:000277881600007,hydrochloric acid
WOS:001577275500001,near-infrared
WOS:001577275500001,garnet
WOS:001577275500001,phosphor
WOS:001577275500001,efficient
WOS:001577275500001,tunability
WOS:000776191900018,statistics
WOS:000776191900018,sociology
WOS:000776191900018,optimization
WOS:000776191900018,evolutionary computation
WOS:000776191900018,uninterruptible power systems
WOS:000776191900018,search problems
WOS:000776191900018,constraint handling
WOS:000776191900018,constraint handling
WOS:000776191900018,evolutionary algorithm
WOS:000776191900018,indicator
WOS:000776191900018,multiobjective optimization
WOS:001321941300001,ultrathin vapor chambers
WOS:001321941300001,capillary rising
WOS:001321941300001,ultrafast laser micromachining
WOS:001321941300001,groove wicks
WOS:001321941300001,thermal performance
WOS:001191654100001,coal gangue
WOS:001191654100001,geopolymers
WOS:001191654100001,alkali activators
WOS:001191654100001,mechanical properties
WOS:001191654100001,microstructure
WOS:000860507600002,lignin-based polyurethane foam
WOS:000860507600002,lignin fractionation
WOS:000860507600002,lignin/polyurethane compatibility
WOS:000860507600002,high resilience
WOS:000260562703163,intelligent processing
WOS:000260562703163,expand
WOS:000260562703163,diagnosis of tcm
WOS:000260562703163,fuzzy neural network
WOS:001173283800002,multi-instance learning
WOS:001173283800002,nonparallel tube classifier
WOS:001177797000001,tantalum phosphide
WOS:001177797000001,topological semimetal
WOS:001177797000001,saturable absorber
WOS:001177797000001,quantum dots
WOS:001177797000001,mode locking
WOS:000720661000004,pool boiling
WOS:000720661000004,microchannels
WOS:000720661000004,micropyramids
WOS:000720661000004,bubble dynamics
WOS:000720661000004,wickability
WOS:000720661000004,laser micromachining
WOS:001291115400001,all-solid-state lithium-ion batteries
WOS:001291115400001,carbon-iodine-silver
WOS:001291115400001,lithium iodide
WOS:001291115400001,lithium-silver alloy
WOS:001291115400001,lithium dendrite
WOS:001266640400001,triple-layer grating
WOS:001266640400001,two-branch splitter
WOS:001266640400001,50/50 output
WOS:001266640400001,wide bandwidth
WOS:001622789800001,small angle
WOS:001622789800001,dual polarization
WOS:001622789800001,nonreciprocal emitter
WOS:001622789800001,ge arrays
WOS:001000552100279,frequency offset estimation
WOS:001000552100279,nonlinear fourier transform
WOS:001000552100279,eigenvalue shift
WOS:001000552100279,grid search
WOS:001000552100279,nonlinear frequency division multiplexing
WOS:000619167500001,convolutive blind source separation (cbss)
WOS:000619167500001,independent component analysis
WOS:000619167500001,permutation ambiguity
WOS:000619167500001,tensor decomposition
WOS:001781591200001,ductile fracture criterion
WOS:001781591200001,stress states
WOS:001781591200001,numerical simulation
WOS:001781591200001,damage mechanism
WOS:001781591200001,a105 steel
WOS:001424454600001,imaging systems
WOS:001424454600001,optical coherence tomography
WOS:001424454600001,phase contrast
WOS:001424454600001,range expansion
WOS:001424454600001,data-driven
WOS:001339040700001,freeze-drying
WOS:001339040700001,element doping
WOS:001339040700001,reduced graphene oxide
WOS:001339040700001,lithium-ion battery
WOS:000732253700001,statistics
WOS:000732253700001,sociology
WOS:000732253700001,optimization
WOS:000732253700001,evolutionary computation
WOS:000732253700001,approximation algorithms
WOS:000732253700001,sorting
WOS:000732253700001,diversity reception
WOS:000732253700001,decomposition
WOS:000732253700001,evolutionary algorithm
WOS:000732253700001,incremental
WOS:000732253700001,multiobjective optimization
WOS:000732253700001,tree-like weight design
WOS:001409656300001,hydrogen-electricity co-generation
WOS:001409656300001,full-spectrum utilization of sunlight
WOS:001409656300001,hydrogen production
WOS:001409656300001,supercritical co2 brayton cycle (scbc)
WOS:001409656300001,solid oxide electrolysis cell (soec)
WOS:000834822100009,materials
WOS:000834822100009,phosphate glass
WOS:000834822100009,up-conversion luminescence
WOS:000834822100009,thulium ytterbium co-doping
WOS:000834822100009,component control
WOS:000562306000026,fading channel
WOS:000562306000026,impulsive control
WOS:000562306000026,master-slave (ms) markovian jump neural networks (mjnns)
WOS:000562306000026,quasi-synchronization (qs)
WOS:001621718600001,cocrni medium entropy alloy
WOS:001621718600001,lpbf
WOS:001621718600001,microstructure
WOS:001621718600001,mechanical properties
WOS:001621718600001,wear behavior
WOS:001619286400001,crystal structure
WOS:001619286400001,solid-state forms
WOS:001619286400001,trelagliptin
WOS:001619286400001,dihydrate
WOS:001619286400001,intermolecular interactions
WOS:000689922300001,multi-stage balanced network
WOS:000689922300001,defect detection
WOS:000689922300001,convolutional neural network
WOS:000970727800001,cvc
WOS:000970727800001,disruptive innovation
WOS:000970727800001,case analysis
WOS:000970727800001,start-ups
WOS:000970727800001,technological investment
WOS:001770692200006,tracking
WOS:001770692200006,training
WOS:001770692200006,clouds
WOS:001770692200006,object tracking
WOS:001770692200006,modeling
WOS:001770692200006,shape
WOS:001770692200006,modules (abstract algebra)
WOS:001770692200006,learning (artificial intelligence)
WOS:001770692200006,transformers
WOS:001770692200006,optimization
WOS:001770692200006,3d object tracking
WOS:001770692200006,generative pre-training transformer
WOS:001485094700001,sno2
WOS:001485094700001,batio3
WOS:001485094700001,graphite nanosheets
WOS:001485094700001,lithium-ion batteries
WOS:001485094700001,anode material
WOS:000458706500052,"double-layer n,s-codoped carbon"
WOS:000458706500052,mns
WOS:000458706500052,ultralong life
WOS:000458706500052,high rate
WOS:000458706500052,lithium-ion batteries
WOS:001463726100001,sapphire fiber bragg gratings
WOS:001463726100001,high-temperature sensing
WOS:001463726100001,all-dielectric subwavelength grating
WOS:001463726100001,wide-range demodulation
WOS:001463726100001,mie resonance modes
WOS:000764258600003,femtosecond laser
WOS:000764258600003,nanostructures
WOS:000764258600003,laser ablation
WOS:000764258600003,plasma plume
WOS:000764258600003,sic
WOS:000764258600003,iccd
WOS:001502489300042,resonant frequency
WOS:001502489300042,metals
WOS:001502489300042,antennas
WOS:001502489300042,bandwidth
WOS:001502489300042,slot antennas
WOS:001502489300042,impedance
WOS:001502489300042,current distribution
WOS:001502489300042,broadband antennas
WOS:001502489300042,wireless communication
WOS:001502489300042,reflection coefficient
WOS:001502489300042,low profile
WOS:001502489300042,omnidirectional antenna
WOS:001484790700001,hafnium compounds
WOS:001484790700001,memristors
WOS:001484790700001,heterojunctions
WOS:001484790700001,data processing
WOS:001484790700001,scanning electron microscopy
WOS:001484790700001,annealing
WOS:001484790700001,synapses
WOS:001484790700001,photoconductivity
WOS:001484790700001,optical pulses
WOS:001484790700001,optical imaging
WOS:001484790700001,heterojunction
WOS:001484790700001,persistent photocurrent (ppc)
WOS:001473615700001,deep learning
WOS:001473615700001,object detection
WOS:001473615700001,pattern recognition
WOS:001473615700001,terahertz imaging
WOS:001402299200001,sno2
WOS:001402299200001,batio3
WOS:001402299200001,anode
WOS:001402299200001,piezoelectricity
WOS:001402299200001,sodium-ion batteries
WOS:001129028400001,repair and remanufacture
WOS:001129028400001,arc welding
WOS:001129028400001,laser shock forging
WOS:001129028400001,high-strength aluminum alloy
WOS:001129028400001,porosity
WOS:001129028400001,hardness
WOS:000951982200001,aqueous phase reforming of methanol
WOS:000951982200001,cu-based catalyst
WOS:000951982200001,hierarchical heterojunction
WOS:000951982200001,metal-organic framework
WOS:000951982200001,photothermal synergism
WOS:001678851800001,seven-channel splitter
WOS:001678851800001,trapezoid metasurface
WOS:001678851800001,polarization independence
WOS:001678851800001,transverse electric/magnetic wave
WOS:001618910600001,terahertz
WOS:001618910600001,highly-sensitive sensor
WOS:001618910600001,two-dimensional grating
WOS:001618910600001,dual frequency
WOS:001618910600001,thermal absorption
WOS:001390357200001,terahertz
WOS:001390357200001,ultra-broadband thermal absorber
WOS:001390357200001,trapezoidal pyramid
WOS:001390357200001,su-8
WOS:001515482000001,sns1-xsex
WOS:001515482000001,nanosheet arrays films
WOS:001515482000001,vacuum thermal evaporation
WOS:001332942100001,water distribution system
WOS:001332942100001,reliability surrogate measures
WOS:001332942100001,pipe failure
WOS:001332942100001,global resilience analysis
WOS:001332942100001,comparable stress range
WOS:000885037500001,cinnamaldehyde
WOS:000885037500001,escherichia coli
WOS:000885037500001,vapor-phase
WOS:000885037500001,antimicrobial activity
WOS:000885037500001,mechanism
WOS:000696079100045,lyapunov methods
WOS:000696079100045,fuzzy logic
WOS:000696079100045,nonlinear dynamical systems
WOS:000696079100045,adaptive control
WOS:000696079100045,control systems
WOS:000696079100045,decentralized adaptive control
WOS:000696079100045,error constraints
WOS:000696079100045,fixed-time control
WOS:000696079100045,interconnected nonlinear systems
WOS:000589651200003,pressure-sintered reaction-bonded si3n4
WOS:000589651200003,hot-pressing
WOS:000589651200003,microstructure development
WOS:000589651200003,mechanical properties
WOS:000589651200003,thermal conductivity
WOS:001157904900001,multiple-input-multiple-output (mimo)
WOS:001157904900001,planar antenna
WOS:001157904900001,structure shared
WOS:001157904900001,ultrawideband (uwb) antenna
WOS:000925552000001,laser-induced forward transfer
WOS:000925552000001,spatial light modulator
WOS:000925552000001,arc beam laser-induced forward transfer
WOS:000925552000001,large receiving gaps
WOS:000925552000001,microcircuit repair
WOS:000740936000003,vapor chamber
WOS:000740936000003,porous structures
WOS:000740936000003,capillary pumping
WOS:000740936000003,laser surface texturing
WOS:000740936000003,microgrooves
WOS:001148340500001,broadband
WOS:001148340500001,nir
WOS:001148340500001,luminescence
WOS:001148340500001,cr3+ion
WOS:001148340500001,phosphor
WOS:000501653500028,paper mill sludge
WOS:000501653500028,melamine
WOS:000501653500028,oxygen reduction reaction
WOS:000501653500028,carbon nanotube
WOS:000501653500028,microbial fuel cell
WOS:001301887600001,beryllium nitride
